split,case_id,family,m,seed,excitation,method,policy,window,cadence,TVE_fraction,TVE_percent,angle_RMSE_deg,magnitude_RMSE,complex_RMSE,p95_TVE_percent,worst_bus_TVE_percent,NLL,NEES_like,coverage50,coverage90,coverage95
TEST,M1-NETWORK_m0p5_s201_EA,M1_NETWORK,0.5,201,E-A,R1_ORACLE_RECENTERED,NA,0,0,1.6210407178878097e-05,0.0016210407178878098,0.0015651027555325014,3.2764523155646326e-05,4.286349148014413e-05,0.007337100525104945,0.01127259670964082,,,,,
TEST,M1-NETWORK_m0p5_s201_EA,M1_NETWORK,0.5,201,E-A,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0005956402802679451,0.05956402802679451,0.05718174013863661,0.0004492589477933051,0.0011214725353744185,0.26594457373109376,0.44709511071006613,-10.959161841802956,0.5267515852197678,0.9042892591279688,0.9680964197093229,0.9680964197093229
TEST,M1-NETWORK_m0p5_s201_EA,M1_NETWORK,0.5,201,E-A,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0006077062993258412,0.06077062993258412,0.05735887604876799,0.00045724842139419563,0.001127643099625392,0.26674480504994114,0.44772070655477136,-7.450514543241365,0.1862593973073521,0.9666784828075151,0.989365473236441,0.9900744416873449
TEST,M1-NETWORK_m0p5_s202_EB,M1_NETWORK,0.5,202,E-B,R0_FROZEN_B2,NA,0,0,0.0008929769282035006,0.08929769282035006,0.07097452882941686,0.00042652974537086045,0.0013375333002128484,0.29888294350162525,0.4295927027566943,,,,,
TEST,M1-NETWORK_m0p5_s202_EB,M1_NETWORK,0.5,202,E-B,R1_ORACLE_RECENTERED,NA,0,0,5.182992379716167e-06,0.0005182992379716166,0.0004297976321438991,5.376230363876521e-06,9.347859006320862e-06,0.002113174467272324,0.0022816828130104486,,,,,
TEST,M1-NETWORK_m0p5_s202_EB,M1_NETWORK,0.5,202,E-B,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0008884193678189483,0.08884193678189482,0.07067785500778109,0.0004329359472345771,0.0013346561363217111,0.2996997209312331,0.4297627869014519,-10.859736779489157,0.7256017098473668,0.9042892591279688,0.9680964197093229,0.9680964197093229
TEST,M1-NETWORK_m0p5_s202_EB,M1_NETWORK,0.5,202,E-B,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0008887316308410019,0.08887316308410019,0.07075509496416275,0.0004346705391909392,0.001336491893936175,0.29932441608652904,0.42998958578506524,-7.415227253390804,0.2568339770084723,0.967032967032967,0.989010989010989,0.989010989010989
TEST,M1-NETWORK_m0p5_s203_EC,M1_NETWORK,0.5,203,E-C,R0_FROZEN_B2,NA,0,0,0.0008890008909962436,0.08890008909962437,0.07065620558535392,0.00042385582166716486,0.0013312686156935225,0.2974661335782836,0.42764771246756766,,,,,
TEST,M1-NETWORK_m0p5_s203_EC,M1_NETWORK,0.5,203,E-C,R1_ORACLE_RECENTERED,NA,0,0,1.0119265150755832e-07,1.0119265150755831e-05,9.532994841147905e-06,1.4050184583986458e-07,2.1921259132640175e-07,4.261791639545313e-05,6.31138114464949e-05,,,,,
TEST,M1-NETWORK_m0p5_s203_EC,M1_NETWORK,0.5,203,E-C,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0008887737845858585,0.08887737845858584,0.07063546820458648,0.0004240524912646825,0.001330987482832911,0.29748790333710884,0.42764665457132933,-10.864290074471672,0.7164951198823373,0.9042892591279688,0.9680964197093229,0.9680964197093229
TEST,M1-NETWORK_m0p5_s203_EC,M1_NETWORK,0.5,203,E-C,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.00088881759472519,0.088881759472519,0.07064521883214012,0.0004240800974510102,0.001331157171820193,0.2975449102282508,0.427655757597248,-7.418397294172878,0.2504938954443247,0.967032967032967,0.989010989010989,0.989010989010989
TEST,M1-NETWORK_m0p5_s204_ED,M1_NETWORK,0.5,204,E-D,R0_FROZEN_B2,NA,0,0,0.0006401566959938873,0.06401566959938873,0.05856318372099486,0.0004533743930144307,0.0011452860044144678,0.2754513650721202,0.4443788305295339,,,,,
TEST,M1-NETWORK_m0p5_s204_ED,M1_NETWORK,0.5,204,E-D,R1_ORACLE_RECENTERED,NA,0,0,7.535391567282297e-06,0.0007535391567282297,0.0005451618537380414,1.2846921875147385e-05,1.6063027578885046e-05,0.0030758585503384106,0.003934541310094967,,,,,
TEST,M1-NETWORK_m0p5_s204_ED,M1_NETWORK,0.5,204,E-D,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0006565033038543308,0.06565033038543308,0.05943921795343712,0.00044183176485068285,0.0011549013813416755,0.2740551185716758,0.4435179536082449,-10.939070016585932,0.5669352356538172,0.9042892591279688,0.9680964197093229,0.9680964197093229
TEST,M1-NETWORK_m0p5_s204_ED,M1_NETWORK,0.5,204,E-D,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0006609904883357014,0.06609904883357014,0.059410646106822555,0.0004427648474637364,0.0011548645606464128,0.27456792866686086,0.4434958815864665,-7.445402496845645,0.19648349009879013,0.9663239985820631,0.989010989010989,0.989365473236441
TEST,M1-NETWORK_m0p5_s205_EA,M1_NETWORK,0.5,205,E-A,R0_FROZEN_B2,NA,0,0,0.0005023896367507987,0.05023896367507987,0.05381860179284668,0.0004908030710473856,0.001085891096437192,0.261150136221755,0.4551127799285827,,,,,
TEST,M1-NETWORK_m0p5_s205_EA,M1_NETWORK,0.5,205,E-A,R1_ORACLE_RECENTERED,NA,0,0,2.3165356108701117e-05,0.0023165356108701116,0.0024198051130048656,5.0639778253506616e-05,6.622523964257256e-05,0.010268381488838683,0.01804452025727957,,,,,
TEST,M1-NETWORK_m0p5_s205_EA,M1_NETWORK,0.5,205,E-A,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0005486365748421424,0.05486365748421424,0.055654293402608766,0.0004624592740513218,0.001102359404884359,0.25887712198622304,0.4523005424907857,-10.973007901758665,0.4990594653083473,0.9042892591279688,0.9680964197093229,0.9680964197093229
TEST,M1-NETWORK_m0p5_s205_EA,M1_NETWORK,0.5,205,E-A,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0005662112872233145,0.05662112872233145,0.05610249656569017,0.00047662739402341207,0.0011156071044055313,0.260146029026692,0.4534655230732964,-7.453080178040404,0.18112812770927136,0.9663239985820631,0.989365473236441,0.9907834101382489
TEST,M1-NETWORK_m0p5_s206_EB,M1_NETWORK,0.5,206,E-B,R0_FROZEN_B2,NA,0,0,0.0008938762949530445,0.08938762949530445,0.07105017727710163,0.00042671765442407045,0.0013388711665655978,0.2991762524613022,0.42995284950371204,,,,,
TEST,M1-NETWORK_m0p5_s206_EB,M1_NETWORK,0.5,206,E-B,R1_ORACLE_RECENTERED,NA,0,0,6.534639148441996e-06,0.0006534639148441996,0.000550117545620133,6.981351537335683e-06,1.2016317853034039e-05,0.002660383880236015,0.002822640017213696,,,,,
TEST,M1-NETWORK_m0p5_s206_EB,M1_NETWORK,0.5,206,E-B,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0008883406884118333,0.08883406884118333,0.07068799632442746,0.0004349461049043849,0.00133549440502151,0.30011588929928135,0.43017381383701914,-10.858747584143593,0.7275801005384942,0.9042892591279688,0.9680964197093229,0.9680964197093229
TEST,M1-NETWORK_m0p5_s206_EB,M1_NETWORK,0.5,206,E-B,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0008888128984638358,0.08888128984638358,0.07078448427766916,0.00043727874444453947,0.0013378446560946679,0.2996168206465035,0.4304774216910801,-7.414409102492765,0.2584702788045493,0.967032967032967,0.989010989010989,0.989010989010989
TEST,M1-NETWORK_m0p5_s207_EC,M1_NETWORK,0.5,207,E-C,R0_FROZEN_B2,NA,0,0,0.0008888882214928166,0.08888882214928166,0.0706515457594507,0.0004233619426832819,0.0013310259553839653,0.2974016692767975,0.42754474801481296,,,,,
TEST,M1-NETWORK_m0p5_s207_EC,M1_NETWORK,0.5,207,E-C,R1_ORACLE_RECENTERED,NA,0,0,1.28139402070009e-07,1.28139402070009e-05,1.2075330858921402e-05,1.7773398112133605e-07,2.7752123638210344e-07,5.3859867390578925e-05,7.982955890180656e-05,,,,,
TEST,M1-NETWORK_m0p5_s207_EC,M1_NETWORK,0.5,207,E-C,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.000888625696326151,0.0888625696326151,0.07062800219012966,0.00042358676663309245,0.0013307070799887717,0.29742089572272884,0.42754375152154017,-10.864437072019895,0.7162011247858872,0.9042892591279688,0.9680964197093229,0.9680964197093229
TEST,M1-NETWORK_m0p5_s207_EC,M1_NETWORK,0.5,207,E-C,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0008886695609903556,0.08886695609903557,0.07063863312671514,0.00042363099220694907,0.0013308965691778485,0.29747796387551084,0.42755490552269504,-7.418445138902071,0.25039820598593604,0.967032967032967,0.989010989010989,0.989010989010989
TEST,M1-NETWORK_m0p5_s208_ED,M1_NETWORK,0.5,208,E-D,R0_FROZEN_B2,NA,0,0,0.0006011126066555628,0.06011126066555628,0.05712256860092026,0.0004612507864855344,0.0011254963808917473,0.27204798520183243,0.4474477101763347,,,,,
TEST,M1-NETWORK_m0p5_s208_ED,M1_NETWORK,0.5,208,E-D,R1_ORACLE_RECENTERED,NA,0,0,9.045610212653269e-06,0.0009045610212653269,0.0007023167633115252,1.6168889438851108e-05,2.038327895024539e-05,0.0038668754319894365,0.004928906998269413,,,,,
TEST,M1-NETWORK_m0p5_s208_ED,M1_NETWORK,0.5,208,E-D,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0006213844798444409,0.06213844798444409,0.058117070020947716,0.00044747211527628074,0.0011358751482224865,0.27037445599822363,0.4463065600532605,-10.948216973677985,0.5486413214697127,0.9042892591279688,0.9680964197093229,0.9680964197093229
TEST,M1-NETWORK_m0p5_s208_ED,M1_NETWORK,0.5,208,E-D,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0006279438128428098,0.06279438128428098,0.05814382803110429,0.00044954201092677184,0.00113720326635409,0.27097135682540346,0.4463718482087321,-7.448293381855932,0.19070172007821706,0.9663239985820631,0.989010989010989,0.9897199574618929
TEST,M1-NETWORK_m0p5_s209_EA,M1_NETWORK,0.5,209,E-A,R0_FROZEN_B2,NA,0,0,0.0004771208834407727,0.04771208834407727,0.05287190358163857,0.0005161334694232472,0.0010825713860234075,0.25504656783580215,0.4615663277351361,,,,,
TEST,M1-NETWORK_m0p5_s209_EA,M1_NETWORK,0.5,209,E-A,R1_ORACLE_RECENTERED,NA,0,0,3.162256460448704e-05,0.003162256460448704,0.003493530686522619,7.304908752915914e-05,9.553742781673786e-05,0.013412509158929034,0.02645944866822416,,,,,
TEST,M1-NETWORK_m0p5_s209_EA,M1_NETWORK,0.5,209,E-A,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0005296689048858756,0.05296689048858756,0.05503525410875688,0.00047773903308975227,0.001098647187103068,0.2522393174100459,0.4576641756275447,-10.9828314448498,0.47941237912607615,0.9042892591279688,0.9680964197093229,0.9680964197093229
TEST,M1-NETWORK_m0p5_s209_EA,M1_NETWORK,0.5,209,E-A,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0005550085666999983,0.05550085666999983,0.05583993037002553,0.0004994050079947065,0.0011210062270447278,0.25393668041408274,0.45948333703564326,-7.453432781820325,0.1804229201494288,0.9592343140730237,0.9900744416873449,0.9918468628146048
TEST,M1-NETWORK_m0p5_s210_EB,M1_NETWORK,0.5,210,E-B,R0_FROZEN_B2,NA,0,0,0.0008948009392264215,0.08948009392264215,0.07112775154466038,0.00042690908578709303,0.0013402418651151,0.29947029557229543,0.43031049949534317,,,,,
TEST,M1-NETWORK_m0p5_s210_EB,M1_NETWORK,0.5,210,E-B,R1_ORACLE_RECENTERED,NA,0,0,7.941562618282982e-06,0.0007941562618282982,0.0006793928204056358,8.756569994390978e-06,1.4911306563478669e-05,0.0031832010086885066,0.0033689423881931332,,,,,
TEST,M1-NETWORK_m0p5_s210_EB,M1_NETWORK,0.5,210,E-B,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0008883186781488691,0.08883186781488692,0.07070049253495192,0.0004370941754778851,0.0013364186855909105,0.300542258201519,0.43058629151050887,-10.857739746845565,0.7295957751345511,0.9042892591279688,0.9680964197093229,0.9680964197093229
TEST,M1-NETWORK_m0p5_s210_EB,M1_NETWORK,0.5,210,E-B,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0008889911223462174,0.08889911223462174,0.070817243845893,0.0004400903809876255,0.0013393234835055506,0.29992860472842564,0.43097561454897754,-7.413546808429848,0.2601948669303832,0.967032967032967,0.989010989010989,0.989010989010989
TEST,M1-NETWORK_m0p5_s211_EC,M1_NETWORK,0.5,211,E-C,R0_FROZEN_B2,NA,0,0,0.000888776329890306,0.0888776329890306,0.07064690098613349,0.00042286953126001957,0.001330784155263996,0.29733644609818993,0.42744178600135707,,,,,
TEST,M1-NETWORK_m0p5_s211_EC,M1_NETWORK,0.5,211,E-C,R1_ORACLE_RECENTERED,NA,0,0,1.5506842849227423e-07,1.5506842849227424e-05,1.4617581868124959e-05,2.1486550425008853e-07,3.3576432084533865e-07,6.50998505485412e-05,9.649611311240766e-05,,,,,
TEST,M1-NETWORK_m0p5_s211_EC,M1_NETWORK,0.5,211,E-C,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.000888478397810095,0.0888478397810095,0.07062055171000699,0.0004231225379413775,0.0013304275276514706,0.29735389626730196,0.42744085727674014,-10.864583833786032,0.7159076012536132,0.9042892591279688,0.9680964197093229,0.9680964197093229
TEST,M1-NETWORK_m0p5_s211_EC,M1_NETWORK,0.5,211,E-C,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0008885223831084173,0.08885223831084173,0.07063206676331457,0.00042318358268015797,0.0013306369378582594,0.2974193081084081,0.42745408777805993,-7.418492844502046,0.2503027947859914,0.967032967032967,0.989010989010989,0.989010989010989
TEST,M1-NETWORK_m0p5_s212_ED,M1_NETWORK,0.5,212,E-D,R0_FROZEN_B2,NA,0,0,0.0005648253710955004,0.056482537109550035,0.055882176336378445,0.00047001772137489123,0.0011094771747619048,0.2687407492975428,0.4506088083951556,,,,,
TEST,M1-NETWORK_m0p5_s212_ED,M1_NETWORK,0.5,212,E-D,R1_ORACLE_RECENTERED,NA,0,0,1.0741325752287786e-05,0.0010741325752287785,0.0008856961584627783,2.0171920731351947e-05,2.5525474107087364e-05,0.004820599482045813,0.006538286394721855,,,,,
TEST,M1-NETWORK_m0p5_s212_ED,M1_NETWORK,0.5,212,E-D,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0005891821926694758,0.05891821926694758,0.056984518334130305,0.00045382160485084305,0.0011202972974375478,0.26678666082997093,0.4491511597611735,-10.956389388897907,0.5322964910298661,0.9042892591279688,0.9680964197093229,0.9680964197093229
TEST,M1-NETWORK_m0p5_s212_ED,M1_NETWORK,0.5,212,E-D,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0005983101818243558,0.05983101818243558,0.057086400999802375,0.0004572794648571012,0.0011234241253319961,0.267510761568519,0.4493261844407663,-7.45071582725717,0.18585682927574004,0.9666784828075151,0.989365473236441,0.9897199574618929
TEST,M1-NETWORK_m0p5_s213_EA,M1_NETWORK,0.5,213,E-A,R0_FROZEN_B2,NA,0,0,0.0005101422888305125,0.051014228883051245,0.05288673947615974,0.0005458679233162911,0.001096566347511587,0.2494498054046407,0.46832111551819877,,,,,
TEST,M1-NETWORK_m0p5_s213_EA,M1_NETWORK,0.5,213,E-A,R1_ORACLE_RECENTERED,NA,0,0,4.15279596916951e-05,0.00415279596916951,0.004791902410610476,9.98962563364609e-05,0.00013079185159072196,0.016566397466655176,0.03652775057699492,,,,,
TEST,M1-NETWORK_m0p5_s213_EA,M1_NETWORK,0.5,213,E-A,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0005509927353505404,0.05509927353505404,0.055358835493814415,0.0004948561460140687,0.001110519735874012,0.2461475875542738,0.4631772789963483,-10.988615266847649,0.4678447351303848,0.9064161644806806,0.9680964197093229,0.9758950726692662
TEST,M1-NETWORK_m0p5_s213_EA,M1_NETWORK,0.5,213,E-A,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0005894691160540024,0.058946911605400235,0.05658572684631038,0.000525148772608728,0.0011436029714618219,0.24860444719016858,0.4657493932085378,-7.45155970846738,0.18416906685531867,0.9599432825239277,0.9900744416873449,0.9996455157745481
TEST,M1-NETWORK_m0p5_s214_EB,M1_NETWORK,0.5,214,E-B,R0_FROZEN_B2,NA,0,0,0.0008957512256669177,0.08957512256669177,0.07120729313095156,0.00042710686976936283,0.0013416469869989977,0.2997747703811515,0.43066566909016785,,,,,
TEST,M1-NETWORK_m0p5_s214_EB,M1_NETWORK,0.5,214,E-B,R1_ORACLE_RECENTERED,NA,0,0,9.405270852925296e-06,0.0009405270852925296,0.0008181856485633983,1.071528302479733e-05,1.8049363575324845e-05,0.003764924124606214,0.004195979572710651,,,,,
TEST,M1-NETWORK_m0p5_s214_EB,M1_NETWORK,0.5,214,E-B,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0008883556566938104,0.08883556566938104,0.07071523970487763,0.0004393853773385625,0.0013374295052829396,0.3009604414071307,0.43100019777049153,-10.856713080952092,0.7316491069214959,0.9042892591279688,0.9680964197093229,0.9680964197093229
TEST,M1-NETWORK_m0p5_s214_EB,M1_NETWORK,0.5,214,E-B,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0008892734796134326,0.08892734796134326,0.07085328147996811,0.00044310857020972584,0.0013409288486042048,0.3002179922064393,0.43148403481053305,-7.412640147258154,0.26200818927377106,0.967032967032967,0.989010989010989,0.989010989010989
TEST,M1-NETWORK_m0p5_s215_EC,M1_NETWORK,0.5,215,E-C,R0_FROZEN_B2,NA,0,0,0.0008886652169026581,0.0888665216902658,0.07064227127426172,0.0004223785925841944,0.001330543215914173,0.2972648394117163,0.4273388264340208,,,,,
TEST,M1-NETWORK_m0p5_s215_EC,M1_NETWORK,0.5,215,E-C,R1_ORACLE_RECENTERED,NA,0,0,1.8198458507802839e-07,1.819845850780284e-05,1.7160166977078477e-05,2.519028912410986e-07,3.939517337877977e-07,7.626283058427721e-05,0.00011311564157902776,,,,,
TEST,M1-NETWORK_m0p5_s215_EC,M1_NETWORK,0.5,215,E-C,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0008883318897627163,0.08883318897627163,0.07061311677375881,0.0004226598102830425,0.0013301488264826774,0.2972919101944933,0.4273379718501137,-10.864730359750656,0.7156145493243673,0.9042892591279688,0.9680964197093229,0.9680964197093229
TEST,M1-NETWORK_m0p5_s215_EC,M1_NETWORK,0.5,215,E-C,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0008883760618222707,0.08883760618222707,0.07062551975416013,0.00042273787440878053,0.001330378278588565,0.2973464028487411,0.4273533043930622,-7.418540410946934,0.2502076618962089,0.967032967032967,0.989010989010989,0.989010989010989
TEST,M1-NETWORK_m0p5_s216_ED,M1_NETWORK,0.5,216,E-D,R0_FROZEN_B2,NA,0,0,0.0005313534584963818,0.05313534584963819,0.05485417876607064,0.0004796585525812242,0.0010973852686555878,0.2655321291557192,0.4538597889544596,,,,,
TEST,M1-NETWORK_m0p5_s216_ED,M1_NETWORK,0.5,216,E-D,R1_ORACLE_RECENTERED,NA,0,0,1.2658355702138393e-05,0.0012658355702138393,0.0010962667558670662,2.4891070280626865e-05,3.152668731414527e-05,0.005845088062550759,0.00839311618383642,,,,,
TEST,M1-NETWORK_m0p5_s216_ED,M1_NETWORK,0.5,216,E-D,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0005609188389037845,0.056091883890378454,0.056052862775369805,0.00046083102638678786,0.0011083013950869815,0.2632955326507491,0.45205049418735166,-10.963586776255655,0.5179017163143717,0.9042892591279688,0.9680964197093229,0.9680964197093229
TEST,M1-NETWORK_m0p5_s216_ED,M1_NETWORK,0.5,216,E-D,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0005724630170131488,0.057246301701314874,0.05624978004226767,0.00046591331303578245,0.0011136578051087309,0.2641355454521183,0.4523562439234401,-7.452669656247423,0.18194917129523414,0.9666784828075151,0.989365473236441,0.9900744416873449
TEST,M1-NETWORK_m0p5_s217_EA,M1_NETWORK,0.5,217,E-A,R0_FROZEN_B2,NA,0,0,0.0005708130015886706,0.05708130015886706,0.053852648894068156,0.0005801101650299715,0.0011274846932152827,0.24435443220238276,0.47535902436340205,,,,,
TEST,M1-NETWORK_m0p5_s217_EA,M1_NETWORK,0.5,217,E-A,R1_ORACLE_RECENTERED,NA,0,0,5.2886685085906944e-05,0.005288668508590695,0.006320063799858561,0.0001310827930305307,0.0001719737484372399,0.019875260009172876,0.04825359898600046,,,,,
TEST,M1-NETWORK_m0p5_s217_EA,M1_NETWORK,0.5,217,E-A,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0005991051384817427,0.05991051384817427,0.05661375423106149,0.0005136648211073318,0.0011375752088699056,0.24118420058696124,0.4688312989529767,-10.990337645483248,0.46439997785918563,0.9120879120879121,0.9680964197093229,0.978021978021978
TEST,M1-NETWORK_m0p5_s217_EA,M1_NETWORK,0.5,217,E-A,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.000646682883664675,0.0646682883664675,0.058303068121067995,0.0005535367341073285,0.001182477324346805,0.24510579902273225,0.4722413478158733,-7.447443844009819,0.19240079577044275,0.967387451258419,0.9904289259127969,0.9996455157745481
TEST,M1-NETWORK_m0p5_s218_EB,M1_NETWORK,0.5,218,E-B,R0_FROZEN_B2,NA,0,0,0.000896727566074498,0.0896727566074498,0.07128884977090437,0.0004273142314722989,0.0013430883501478802,0.3000901314569351,0.4310183751893504,,,,,
TEST,M1-NETWORK_m0p5_s218_EB,M1_NETWORK,0.5,218,E-B,R1_ORACLE_RECENTERED,NA,0,0,1.092701621207917e-05,0.001092701621207917,0.0009669570272113121,1.28683472948586e-05,2.1444166359862592e-05,0.004299309094791882,0.005105472727099927,,,,,
TEST,M1-NETWORK_m0p5_s218_EB,M1_NETWORK,0.5,218,E-B,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0008884539873895588,0.08884539873895587,0.07073213779592591,0.00044182495644202075,0.0013385275285177458,0.30139694091767066,0.4314155107865371,-10.855667387517757,0.7337404937901646,0.9042892591279688,0.9680964197093229,0.9680964197093229
TEST,M1-NETWORK_m0p5_s218_EB,M1_NETWORK,0.5,218,E-B,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0008896762409860664,0.08896762409860665,0.07089250872202718,0.000446336339120071,0.0013426613423628045,0.30051124618364233,0.4320025410354914,-7.411688882868123,0.26391071805383554,0.967032967032967,0.989010989010989,0.989010989010989
TEST,M1-NETWORK_m0p5_s219_EC,M1_NETWORK,0.5,219,E-C,R0_FROZEN_B2,NA,0,0,0.0008885548829521858,0.08885548829521858,0.07063765662029729,0.0004218891316988761,0.0013303031376614798,0.29719324297797406,0.42723586930839336,,,,,
TEST,M1-NETWORK_m0p5_s219_EC,M1_NETWORK,0.5,219,E-C,R1_ORACLE_RECENTERED,NA,0,0,2.0888364000183e-07,2.0888364000183003e-05,1.970272245722581e-05,2.8884111832232655e-07,4.520754109589017e-07,8.728628953196693e-05,0.00012968660305331375,,,,,
TEST,M1-NETWORK_m0p5_s219_EC,M1_NETWORK,0.5,219,E-C,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0008881861726334686,0.08881861726334686,0.0706056973808525,0.0004221985886051574,0.0013298709769288494,0.29723211956222073,0.4272350952429993,-10.864876649922095,0.7153219689814874,0.9042892591279688,0.9680964197093229,0.9680964197093229
TEST,M1-NETWORK_m0p5_s219_EC,M1_NETWORK,0.5,219,E-C,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0008882305975939792,0.08882305975939793,0.0706189920996228,0.00042229387277365973,0.0013301205918486837,0.29728824375969015,0.42725255538513607,-7.418587838251328,0.2501128072874256,0.967032967032967,0.989010989010989,0.989010989010989
TEST,M1-NETWORK_m0p5_s220_ED,M1_NETWORK,0.5,220,E-D,R0_FROZEN_B2,NA,0,0,0.0005018168704639269,0.05018168704639269,0.054049286306139296,0.0004901568797633499,0.001089345159248695,0.26242752124068564,0.4571983314676586,,,,,
TEST,M1-NETWORK_m0p5_s220_ED,M1_NETWORK,0.5,220,E-D,R1_ORACLE_RECENTERED,NA,0,0,1.4825434724429997e-05,0.0014825434724429997,0.0013347241697712943,3.0340181191580773e-05,3.840518972358655e-05,0.006860627490470899,0.010494237670215024,,,,,
TEST,M1-NETWORK_m0p5_s220_ED,M1_NETWORK,0.5,220,E-D,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0005374149676877293,0.05374149676877293,0.05533206581100273,0.00046845388283708124,0.001099993996002107,0.2599049704252754,0.45500330954288726,-10.969808544314047,0.5054581801975883,0.9042892591279688,0.9680964197093229,0.9680964197093229
TEST,M1-NETWORK_m0p5_s220_ED,M1_NETWORK,0.5,220,E-D,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0005512989961248542,0.055129899612485427,0.05564353557611973,0.000475381746345186,0.0011079982411453806,0.26083804642044517,0.45545942824429886,-7.454154587825484,0.17897930813911236,0.9666784828075151,0.989365473236441,0.9904289259127969
TEST,M1-NETWORK_m1p0_s201_EA,M1_NETWORK,1.0,201,E-A,R0_FROZEN_B2,NA,0,0,0.0014224741329277339,0.14224741329277338,0.12241617263160921,0.0008680621461056491,0.002359696765610578,0.5576322461195213,0.8661802205728955,,,,,
TEST,M1-NETWORK_m1p0_s201_EA,M1_NETWORK,1.0,201,E-A,R1_ORACLE_RECENTERED,NA,0,0,2.7175349896612436e-05,0.0027175349896612438,0.0018181272474853444,4.502095528171083e-05,5.5413789306321325e-05,0.010976399577655577,0.013808980461809964,,,,,
TEST,M1-NETWORK_m1p0_s201_EA,M1_NETWORK,1.0,201,E-A,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0014467380572210503,0.14467380572210503,0.12389844082822611,0.0008490321047817482,0.002376969036887964,0.5549562346225364,0.8649611705843074,-10.037590374500555,2.369894519824571,0.8404820985466147,0.8723856788372918,0.9042892591279688
